Timestamp,Cases
10/12/2017 23:41,84.0989
10/12/2017 23:46,87.3467
10/12/2017 23:51,93.1472
10/12/2017 23:56,89.2583
10/13/2017 0:01,94.3961
10/13/2017 0:06,98.2171
10/13/2017 0:16,98.567
10/13/2017 0:21,88.7361
10/13/2017 0:26,72.553
10/13/2017 0:31,80.187
10/13/2017 0:36,85.2825
10/13/2017 0:41,92.6926
10/13/2017 0:46,85.2846
10/13/2017 0:51,90.1653
10/13/2017 0:56,84.5747
10/13/2017 1:01,74.8042
10/13/2017 1:06,94.1007
10/13/2017 1:11,98.4287
10/13/2017 1:16,98.7427
10/13/2017 1:26,99.7993
10/13/2017 1:31,94.8707
10/13/2017 1:36,83.6205
10/13/2017 1:41,82.8263
10/13/2017 1:46,70.4973
10/13/2017 1:51,72.872
10/13/2017 1:56,65.5877
10/13/2017 2:01,73.8536
10/13/2017 2:06,96.4026
10/13/2017 2:11,90.187
10/13/2017 2:16,96.4445
10/13/2017 2:21,89.266
10/13/2017 2:26,57.6824
10/13/2017 2:31,26.9473
10/13/2017 2:36,23.7389
10/13/2017 2:41,16.478
10/13/2017 2:46,18.5128
10/13/2017 2:51,42.8201
10/13/2017 2:56,42.7185
10/13/2017 3:01,62.6234
10/13/2017 3:06,90.0947
10/13/2017 3:11,89.8234
10/13/2017 3:16,80.049
10/13/2017 3:21,93.3056
10/13/2017 3:26,94.5514
10/13/2017 3:31,84.1218
10/13/2017 3:36,71.7801
10/13/2017 3:41,66.0902
10/13/2017 3:46,68.9601
10/13/2017 3:51,55.0441
10/13/2017 3:56,48.9782
10/13/2017 4:01,43.913
10/13/2017 4:06,75.7345
10/13/2017 4:11,80.9292
10/13/2017 4:16,44.8733
10/13/2017 4:21,65.1699
10/13/2017 4:26,74.7271
10/13/2017 4:31,66.0379
10/13/2017 4:36,55.7904
10/13/2017 4:41,9.4468
10/13/2017 4:46,0.0273939
10/13/2017 4:51,0.932576
10/13/2017 4:56,12.8839
10/13/2017 5:01,30.8795
10/13/2017 5:06,94.3432
10/13/2017 5:16,99.9093
10/13/2017 5:21,94.3432
10/13/2017 5:26,92.9084
10/13/2017 5:31,92.4069
10/13/2017 5:36,75.2888
10/13/2017 5:41,47.2844
10/13/2017 5:46,48.8473
10/13/2017 5:51,30.8258
10/13/2017 5:56,33.6687
10/13/2017 6:01,49.1963
10/13/2017 6:06,90.234
10/13/2017 6:11,94.0043
10/13/2017 6:16,96.7353
10/13/2017 6:21,96.6597
10/13/2017 6:26,94.7879
10/13/2017 6:31,93.0865
10/13/2017 6:36,91.0014
10/13/2017 6:41,76.547
10/13/2017 6:46,69.968
10/13/2017 6:51,75.5067
10/13/2017 6:56,63.0594
10/13/2017 7:01,66.4405
10/13/2017 7:06,85.019
10/13/2017 7:11,94.5021
10/13/2017 7:16,82.7133
10/13/2017 7:21,62.0769
10/13/2017 7:26,77.5767
10/13/2017 7:31,88.7957
10/13/2017 7:36,80.151
10/13/2017 7:41,76.9711
10/13/2017 7:46,57.3208
10/13/2017 7:51,65.5931
10/13/2017 7:56,65.1857
10/13/2017 8:01,72.3246
10/13/2017 8:06,88.4046
10/13/2017 8:31,94.3585
10/13/2017 8:36,85.342
10/13/2017 8:41,70.796
10/13/2017 8:46,63.9707
10/13/2017 8:51,51.5219
10/13/2017 8:56,54.9008
10/13/2017 9:01,64.4222
10/13/2017 9:06,99.8523
10/13/2017 9:11,98.5662
